biome	year	month	day	hour	date	depth_CTD-onRAS	CTD-belowRAS	density_kg.m^3_CTD-onRAS	density_kg.m^3_CTD-belowRAS	strat	minimum_MLD
WSC	2017	1	30	8	2017-01-30	30	56	27.81	27.81	0.000001	249.08
WSC	2017	1	30	9	2017-01-30	30	56	27.81	27.81	0.000001	249.12
WSC	2017	1	30	10	2017-01-30	31	56	27.81	27.81	0.000001	249.3
WSC	2017	1	30	11	2017-01-30	31	56	27.81	27.81	0.000001	249.87
WSC	2017	1	30	12	2017-01-30	31	57	27.81	27.81	0.000001	251.4
WSC	2017	1	30	13	2017-01-30	32	57	27.81	27.81	0.000001	254.43
WSC	2017	1	30	14	2017-01-30	33	59	27.81	27.81	0.0000009	262.73
WSC	2017	1	30	15	2017-01-30	35	60	27.81	27.81	0.0000009	262.83
WSC	2017	1	30	16	2017-01-30	36	62	27.81	27.81	0.0000009	261.73
WSC	2017	1	30	17	2017-01-30	35	60	27.81	27.81	0.0000009	260.48
WSC	2017	1	30	18	2017-01-30	32	58	27.81	27.81	0.0000009	259.03
WSC	2017	1	30	19	2017-01-30	32	57	27.81	27.81	0.0000009	254.71
WSC	2017	1	30	20	2017-01-30	32	57	27.81	27.81	0.0000009	252.62
WSC	2017	1	30	21	2017-01-30	31	57	27.81	27.81	0.0000009	251.16
WSC	2017	1	30	22	2017-01-30	30	56	27.81	27.81	0.0000009	250.81
WSC	2017	1	30	23	2017-01-30	32	57	27.81	27.81	0.0000009	250.79
WSC	2017	1	31	0	2017-01-31	32	58	27.81	27.81	0.0000008	250.23
WSC	2017	1	31	1	2017-01-31	33	58	27.81	27.81	0.0000008	250.46
WSC	2017	1	31	2	2017-01-31	35	61	27.81	27.81	0.0000008	250.5
WSC	2017	1	31	3	2017-01-31	33	59	27.81	27.81	0.0000008	251.15
WSC	2017	1	31	4	2017-01-31	33	58	27.81	27.81	0.0000008	251.59
WSC	2017	1	31	5	2017-01-31	32	57	27.81	27.81	0.0000008	251.77
WSC	2017	1	31	6	2017-01-31	31	57	27.81	27.81	0.0000008	250.51
WSC	2017	1	31	7	2017-01-31	31	56	27.81	27.81	0.0000008	249.76
WSC	2017	1	31	8	2017-01-31	30	56	27.81	27.81	0.0000008	249.26
WSC	2017	1	31	9	2017-01-31	30	56	27.81	27.81	0.0000008	250.79
WSC	2017	1	31	10	2017-01-31	31	56	27.81	27.81	0.0000008	250.39
WSC	2017	1	31	11	2017-01-31	31	57	27.81	27.81	0.0000008	251.53
WSC	2017	1	31	12	2017-01-31	33	59	27.81	27.81	0.0000008	252.79
WSC	2017	1	31	13	2017-01-31	36	62	27.81	27.81	0.0000008	254.22
WSC	2017	1	31	14	2017-01-31	40	65	27.81	27.81	0.0000008	256.4
WSC	2017	1	31	15	2017-01-31	40	65	27.81	27.81	0.0000008	257.68
WSC	2017	1	31	16	2017-01-31	39	65	27.81	27.81	0.0000008	257.89
WSC	2017	1	31	17	2017-01-31	37	63	27.81	27.81	0.0000008	258.66
WSC	2017	1	31	18	2017-01-31	34	60	27.81	27.81	0.0000008	256.84
WSC	2017	1	31	19	2017-01-31	32	58	27.81	27.81	0.0000008	255.83
WSC	2017	1	31	20	2017-01-31	32	57	27.81	27.81	0.0000008	258.06
WSC	2017	1	31	21	2017-01-31	32	58	27.81	27.81	0.0000008	262.49
WSC	2017	1	31	22	2017-01-31	33	59	27.81	27.81	0.0000008	269.06
WSC	2017	1	31	23	2017-01-31	34	60	27.81	27.81	0.0000008	273.04
WSC	2017	2	1	0	2017-02-01	35	60	27.81	27.81	0.0000008	275.48
WSC	2017	2	1	1	2017-02-01	35	60	27.8	27.81	0.0000008	277.04
WSC	2017	2	1	2	2017-02-01	35	61	27.8	27.81	0.0000008	276.11
WSC	2017	2	1	3	2017-02-01	37	63	27.8	27.81	0.0000008	276.44
WSC	2017	2	1	4	2017-02-01	39	65	27.8	27.81	0.0000008	276.81
WSC	2017	2	1	5	2017-02-01	42	67	27.8	27.81	0.0000008	67.47
WSC	2017	2	1	6	2017-02-01	45	70	27.8	27.81	0.0000008	70.17
WSC	2017	2	1	7	2017-02-01	49	75	27.8	27.81	0.0000008	295.8
WSC	2017	2	1	8	2017-02-01	53	79	27.8	27.8	0.0000008	301.47
WSC	2017	2	1	9	2017-02-01	58	83	27.8	27.8	0.0000008	304.26
WSC	2017	2	1	10	2017-02-01	64	89	27.8	27.8	0.0000008	314.53
WSC	2017	2	1	11	2017-02-01	66	92	27.8	27.8	0.0000008	326.71
WSC	2017	2	1	12	2017-02-01	65	91	27.8	27.8	0.0000008	328.14
WSC	2017	2	1	13	2017-02-01	59	84	27.8	27.8	0.0000008	315.03
WSC	2017	2	1	14	2017-02-01	47	73	27.8	27.8	0.0000008	294.36
WSC	2017	2	1	15	2017-02-01	40	66	27.8	27.8	0.0000008	282.17
WSC	2017	2	1	16	2017-02-01	37	63	27.8	27.8	0.0000008	270.78
WSC	2017	2	1	17	2017-02-01	35	60	27.8	27.8	0.0000008	263.51
WSC	2017	2	1	18	2017-02-01	35	60	27.8	27.8	0.0000008	262.43
WSC	2017	2	1	19	2017-02-01	36	62	27.8	27.8	0.0000008	265.39
WSC	2017	2	1	20	2017-02-01	41	67	27.8	27.8	0.0000008	270.88
WSC	2017	2	1	21	2017-02-01	49	74	27.8	27.8	0.0000008	284.28
WSC	2017	2	1	22	2017-02-01	63	88	27.8	27.8	0.0000008	308.15
WSC	2017	2	1	23	2017-02-01	74	99	27.8	27.8	0.0000008	325.18
WSC	2017	2	2	0	2017-02-02	75	101	27.8	27.8	0.0000008	339.21
WSC	2017	2	2	1	2017-02-02	77	103	27.8	27.8	0.0000008	336.71
WSC	2017	2	2	2	2017-02-02	72	98	27.8	27.8	0.0000008	326.01
WSC	2017	2	2	3	2017-02-02	59	85	27.8	27.8	0.0000008	322.71
WSC	2017	2	2	4	2017-02-02	53	79	27.8	27.8	0.0000008	311.23
WSC	2017	2	2	5	2017-02-02	48	74	27.8	27.8	0.0000008	298.8
WSC	2017	2	2	6	2017-02-02	42	68	27.8	27.8	0.0000008	288.09
WSC	2017	2	2	7	2017-02-02	41	67	27.8	27.8	0.0000008	283.34
WSC	2017	2	2	8	2017-02-02	44	69	27.8	27.8	0.0000008	286.3
WSC	2017	2	2	9	2017-02-02	48	73	27.79	27.8	0.0000008	297.03
WSC	2017	2	2	10	2017-02-02	53	79	27.79	27.8	0.0000008	307.87
WSC	2017	2	2	11	2017-02-02	59	85	27.79	27.8	0.0000008	316.89
WSC	2017	2	2	12	2017-02-02	61	87	27.79	27.8	0.0000008	319.72
WSC	2017	2	2	13	2017-02-02	59	85	27.79	27.8	0.0000008	311.96
WSC	2017	2	2	14	2017-02-02	53	79	27.79	27.8	0.0000008	296.39
WSC	2017	2	2	15	2017-02-02	50	75	27.79	27.79	0.0000008	279.77
WSC	2017	2	2	16	2017-02-02	41	68	27.79	27.79	0.0000008	271.1
WSC	2017	2	2	17	2017-02-02	39	65	27.79	27.79	0.0000008	264.64
WSC	2017	2	2	18	2017-02-02	39	65	27.79	27.79	0.0000008	259.64
WSC	2017	2	2	19	2017-02-02	38	64	27.79	27.79	0.0000008	260.9
WSC	2017	2	2	20	2017-02-02	39	65	27.79	27.79	0.0000008	263.28
WSC	2017	2	2	21	2017-02-02	41	66	27.79	27.79	0.0000008	263.88
WSC	2017	2	2	22	2017-02-02	41	67	27.79	27.79	0.0000008	267.64
WSC	2017	2	2	23	2017-02-02	43	69	27.79	27.79	0.0000008	269.6
WSC	2017	2	3	0	2017-02-03	43	69	27.79	27.79	0.0000008	267.57
WSC	2017	2	3	1	2017-02-03	42	67	27.79	27.79	0.0000008	269.1
WSC	2017	2	3	2	2017-02-03	40	66	27.79	27.79	0.0000008	264.31
WSC	2017	2	3	3	2017-02-03	38	63	27.79	27.79	0.0000008	258.68
WSC	2017	2	3	4	2017-02-03	39	64	27.79	27.79	0.0000008	260.79
WSC	2017	2	3	5	2017-02-03	41	66	27.79	27.79	0.0000008	260.93
WSC	2017	2	3	6	2017-02-03	39	65	27.79	27.79	0.0000008	261.42
WSC	2017	2	3	7	2017-02-03	38	64	27.79	27.79	0.0000008	260.43
WSC	2017	2	3	8	2017-02-03	37	63	27.79	27.79	0.0000008	260.97
WSC	2017	2	3	9	2017-02-03	35	60	27.79	27.79	0.0000008	260.28
WSC	2017	2	3	10	2017-02-03	34	59	27.79	27.79	0.0000008	258.13
WSC	2017	2	3	11	2017-02-03	33	59	27.79	27.79	0.0000008	254.44
WSC	2017	2	3	12	2017-02-03	33	59	27.79	27.79	0.0000008	253.45
WSC	2017	2	3	13	2017-02-03	34	59	27.79	27.79	0.0000008	254.01
WSC	2017	2	3	14	2017-02-03	34	60	27.79	27.79	0.0000008	254.3
WSC	2017	2	3	15	2017-02-03	34	60	27.78	27.79	0.0000008	255.14
WSC	2017	2	3	16	2017-02-03	35	61	27.78	27.79	0.0000008	256.84
WSC	2017	2	3	17	2017-02-03	35	60	27.78	27.79	0.0000008	261.46
WSC	2017	2	3	18	2017-02-03	34	60	27.78	27.79	0.0000008	263.62
WSC	2017	2	3	19	2017-02-03	35	60	27.78	27.79	0.0000008	264.48
WSC	2017	2	3	20	2017-02-03	34	60	27.78	27.79	0.0000008	265.21
WSC	2017	2	3	21	2017-02-03	33	59	27.78	27.79	0.0000008	269.46
WSC	2017	2	3	22	2017-02-03	34	60	27.78	27.79	0.0000008	272.76
WSC	2017	2	3	23	2017-02-03	36	61	27.78	27.79	0.0000008	278.64
WSC	2017	2	4	0	2017-02-04	38	63	27.78	27.78	0.0000008	280.58
WSC	2017	2	4	1	2017-02-04	42	66	27.78	27.78	0.0000008	265.54
WSC	2017	2	4	2	2017-02-04	44	69	27.78	27.78	0.0000008	266.1
WSC	2017	2	4	3	2017-02-04	39	64	27.78	27.78	0.0000008	271.94
WSC	2017	2	4	4	2017-02-04	42	67	27.78	27.78	0.0000008	276.09
WSC	2017	2	4	5	2017-02-04	45	71	27.78	27.78	0.0000008	278.82
WSC	2017	2	4	6	2017-02-04	46	71	27.78	27.78	0.0000008	282.67
WSC	2017	2	4	7	2017-02-04	45	71	27.78	27.78	0.0000008	286.9
WSC	2017	2	4	8	2017-02-04	45	70	27.78	27.78	0.0000009	282.32
WSC	2017	2	4	9	2017-02-04	40	66	27.78	27.78	0.0000009	276.76
WSC	2017	2	4	10	2017-02-04	38	64	27.78	27.78	0.0000009	270.61
WSC	2017	2	4	11	2017-02-04	36	62	27.78	27.78	0.0000009	264.38
WSC	2017	2	4	12	2017-02-04	35	60	27.78	27.78	0.0000009	260.38
WSC	2017	2	4	13	2017-02-04	34	60	27.78	27.78	0.0000009	258.5
WSC	2017	2	4	14	2017-02-04	34	60	27.78	27.78	0.0000009	256.73
WSC	2017	2	4	15	2017-02-04	35	60	27.78	27.78	0.0000009	258.59
WSC	2017	2	4	16	2017-02-04	36	62	27.78	27.78	0.0000009	261.19
WSC	2017	2	4	17	2017-02-04	38	64	27.78	27.78	0.0000009	265.6
WSC	2017	2	4	18	2017-02-04	39	64	27.78	27.78	0.0000009	266.38
WSC	2017	2	4	19	2017-02-04	38	63	27.78	27.78	0.0000009	265.79
WSC	2017	2	4	20	2017-02-04	38	63	27.78	27.78	0.0000009	265.32
WSC	2017	2	4	21	2017-02-04	36	62	27.78	27.78	0.000001	264.37
WSC	2017	2	4	22	2017-02-04	36	61	27.78	27.78	0.000001	262.08
WSC	2017	2	4	23	2017-02-04	35	60	27.78	27.78	0.000001	261.54
WSC	2017	2	5	0	2017-02-05	35	60	27.78	27.78	0.000001	261.02
WSC	2017	2	5	1	2017-02-05	34	60	27.78	27.78	0.000001	260.71
WSC	2017	2	5	2	2017-02-05	35	61	27.78	27.78	0.000001	262.86
WSC	2017	2	5	3	2017-02-05	35	61	27.78	27.78	0.000001	263.11
WSC	2017	2	5	4	2017-02-05	36	62	27.78	27.78	0.000001	265.64
WSC	2017	2	5	5	2017-02-05	38	63	27.78	27.78	0.000001	269.12
WSC	2017	2	5	6	2017-02-05	39	65	27.78	27.78	0.0000011	275.04
WSC	2017	2	5	7	2017-02-05	42	68	27.78	27.79	0.0000011	283.77
WSC	2017	2	5	8	2017-02-05	46	71	27.78	27.79	0.0000011	292.51
WSC	2017	2	5	9	2017-02-05	47	73	27.78	27.79	0.0000011	303.69
WSC	2017	2	5	10	2017-02-05	53	78	27.78	27.79	0.0000011	311.31
WSC	2017	2	5	11	2017-02-05	60	85	27.78	27.79	0.0000011	312.08
WSC	2017	2	5	12	2017-02-05	59	84	27.78	27.79	0.0000011	311.7
WSC	2017	2	5	13	2017-02-05	59	84	27.78	27.79	0.0000011	321.11
WSC	2017	2	5	14	2017-02-05	63	89	27.78	27.79	0.0000012	324.97
WSC	2017	2	5	15	2017-02-05	67	93	27.78	27.79	0.0000012	332.9
WSC	2017	2	5	16	2017-02-05	67	93	27.78	27.79	0.0000012	344.74
WSC	2017	2	5	17	2017-02-05	68	94	27.78	27.79	0.0000012	351.97
WSC	2017	2	5	18	2017-02-05	70	96	27.78	27.79	0.0000012	362
WSC	2017	2	5	19	2017-02-05	75	100	27.79	27.79	0.0000012	364.02
WSC	2017	2	5	20	2017-02-05	77	102	27.79	27.79	0.0000012	352.14
WSC	2017	2	5	21	2017-02-05	75	100	27.79	27.79	0.0000012	340.91
WSC	2017	2	5	22	2017-02-05	76	101	27.79	27.79	0.0000012	340.45
WSC	2017	2	5	23	2017-02-05	82	107	27.79	27.79	0.0000013	106.89
WSC	2017	2	6	0	2017-02-06	88	113	27.79	27.79	0.0000013	112.52
WSC	2017	2	6	1	2017-02-06	93	118	27.79	27.79	0.0000013	118.19
WSC	2017	2	6	2	2017-02-06	100	125	27.79	27.79	0.0000013	124.73
WSC	2017	2	6	3	2017-02-06	110	135	27.79	27.79	0.0000013	134.82
WSC	2017	2	6	4	2017-02-06	118	143	27.79	27.79	0.0000013	142.55
WSC	2017	2	6	5	2017-02-06	124	148	27.79	27.79	0.0000013	147.98
WSC	2017	2	6	6	2017-02-06	135	158	27.79	27.79	0.0000013	158.31
WSC	2017	2	6	7	2017-02-06	136	160	27.79	27.79	0.0000013	159.64
WSC	2017	2	6	8	2017-02-06	129	152	27.79	27.79	0.0000013	151.93
WSC	2017	2	6	9	2017-02-06	120	144	27.79	27.79	0.0000013	143.87
WSC	2017	2	6	10	2017-02-06	114	138	27.79	27.79	0.0000014	138.15
WSC	2017	2	6	11	2017-02-06	116	139	27.79	27.79	0.0000014	139.01
WSC	2017	2	6	12	2017-02-06	118	141	27.79	27.79	0.0000014	141.12
WSC	2017	2	6	13	2017-02-06	130	153	27.79	27.79	0.0000014	152.72
WSC	2017	2	6	14	2017-02-06	152	174	27.79	27.79	0.0000014	174.31
WSC	2017	2	6	15	2017-02-06	163	185	27.79	27.79	0.0000014	185.43
WSC	2017	2	6	16	2017-02-06	170	192	27.79	27.79	0.0000014	192.4
WSC	2017	2	6	17	2017-02-06	175	198	27.79	27.79	0.0000014	197.82
WSC	2017	2	6	18	2017-02-06	178	201	27.79	27.79	0.0000014	201.08
WSC	2017	2	6	19	2017-02-06	184	207	27.79	27.79	0.0000014	207.13
WSC	2017	2	6	20	2017-02-06	194	217	27.79	27.79	0.0000014	216.82
WSC	2017	2	6	21	2017-02-06	205	227	27.79	27.8	0.0000014	227.23
WSC	2017	2	6	22	2017-02-06	201	223	27.79	27.8	0.0000014	222.65
WSC	2017	2	6	23	2017-02-06	202	223	27.79	27.8	0.0000014	223.38
WSC	2017	2	7	0	2017-02-07	214	235	27.79	27.8	0.0000014	235.41
WSC	2017	2	7	1	2017-02-07	214	236	27.79	27.8	0.0000014	236.12
WSC	2017	2	7	2	2017-02-07	218	240	27.79	27.8	0.0000014	239.57
WSC	2017	2	7	3	2017-02-07	216	238	27.79	27.8	0.0000014	237.73
WSC	2017	2	7	4	2017-02-07	212	234	27.79	27.8	0.0000014	233.72
WSC	2017	2	7	5	2017-02-07	194	217	27.79	27.8	0.0000014	217.24
WSC	2017	2	7	6	2017-02-07	170	193	27.79	27.8	0.0000014	193.48
WSC	2017	2	7	7	2017-02-07	158	182	27.79	27.8	0.0000014	181.53
WSC	2017	2	7	8	2017-02-07	137	161	27.79	27.8	0.0000014	160.99
WSC	2017	2	7	9	2017-02-07	118	142	27.79	27.8	0.0000014	142.05
WSC	2017	2	7	10	2017-02-07	102	127	27.79	27.8	0.0000014	126.69
WSC	2017	2	7	11	2017-02-07	102	126	27.79	27.8	0.0000014	353.82
WSC	2017	2	7	12	2017-02-07	100	125	27.79	27.8	0.0000014	349.22
WSC	2017	2	7	13	2017-02-07	98	122	27.79	27.8	0.0000014	346.99
WSC	2017	2	7	14	2017-02-07	96	120	27.79	27.8	0.0000014	341.59
WSC	2017	2	7	15	2017-02-07	94	118	27.79	27.8	0.0000014	340.02
WSC	2017	2	7	16	2017-02-07	97	122	27.79	27.8	0.0000014	339.9
WSC	2017	2	7	17	2017-02-07	93	117	27.79	27.8	0.0000014	340.83
WSC	2017	2	7	18	2017-02-07	88	113	27.79	27.8	0.0000014	340.45
WSC	2017	2	7	19	2017-02-07	88	113	27.79	27.8	0.0000014	335.04
WSC	2017	2	7	20	2017-02-07	85	110	27.79	27.8	0.0000014	329.64
WSC	2017	2	7	21	2017-02-07	80	105	27.79	27.8	0.0000014	318.83
WSC	2017	2	7	22	2017-02-07	70	95	27.79	27.8	0.0000014	304.61
WSC	2017	2	7	23	2017-02-07	61	86	27.79	27.8	0.0000014	296.55
WSC	2017	2	8	0	2017-02-08	56	81	27.79	27.8	0.0000014	286.4
WSC	2017	2	8	1	2017-02-08	50	75	27.79	27.79	0.0000014	275.04
WSC	2017	2	8	2	2017-02-08	46	72	27.79	27.79	0.0000013	267.99
WSC	2017	2	8	3	2017-02-08	43	68	27.79	27.79	0.0000013	261.88
WSC	2017	2	8	4	2017-02-08	41	66	27.79	27.79	0.0000013	259.21
WSC	2017	2	8	5	2017-02-08	40	66	27.79	27.79	0.0000013	258.83
WSC	2017	2	8	6	2017-02-08	41	67	27.79	27.79	0.0000013	257.68
WSC	2017	2	8	7	2017-02-08	39	65	27.79	27.79	0.0000013	257.33
WSC	2017	2	8	8	2017-02-08	37	63	27.79	27.79	0.0000013	256.6
WSC	2017	2	8	9	2017-02-08	36	62	27.79	27.79	0.0000013	253.6
WSC	2017	2	8	10	2017-02-08	35	60	27.79	27.79	0.0000013	251.52
WSC	2017	2	8	11	2017-02-08	33	59	27.79	27.79	0.0000013	250.13
WSC	2017	2	8	12	2017-02-08	31	57	27.79	27.79	0.0000013	249.72
WSC	2017	2	8	13	2017-02-08	31	57	27.79	27.79	0.0000013	249.41
WSC	2017	2	8	14	2017-02-08	30	56	27.79	27.79	0.0000013	249.19
WSC	2017	2	8	15	2017-02-08	31	56	27.79	27.79	0.0000013	249.05
WSC	2017	2	8	16	2017-02-08	30	56	27.79	27.79	0.0000013	248.94
WSC	2017	2	8	17	2017-02-08	30	56	27.79	27.79	0.0000013	249.1
WSC	2017	2	8	18	2017-02-08	30	56	27.79	27.79	0.0000014	249.18
WSC	2017	2	8	19	2017-02-08	31	57	27.79	27.79	0.0000014	249.49
WSC	2017	2	8	20	2017-02-08	30	56	27.79	27.79	0.0000014	249.81
WSC	2017	2	8	21	2017-02-08	31	57	27.79	27.79	0.0000014	250.18
WSC	2017	2	8	22	2017-02-08	31	57	27.79	27.79	0.0000014	250.63
WSC	2017	2	8	23	2017-02-08	31	58	27.79	27.79	0.0000014	251.09
WSC	2017	2	9	0	2017-02-09	31	58	27.79	27.79	0.0000014	252.32
WSC	2017	2	9	1	2017-02-09	33	58	27.79	27.79	0.0000014	254.19
WSC	2017	2	9	2	2017-02-09	33	59	27.79	27.79	0.0000014	256.91
WSC	2017	2	9	3	2017-02-09	34	60	27.79	27.79	0.0000014	260.87
WSC	2017	2	9	4	2017-02-09	35	61	27.79	27.79	0.0000014	266.28
WSC	2017	2	9	5	2017-02-09	40	65	27.79	27.79	0.0000014	267.94
WSC	2017	2	9	6	2017-02-09	42	67	27.79	27.79	0.0000014	266.53
WSC	2017	2	9	7	2017-02-09	45	70	27.79	27.79	0.0000014	266.61
WSC	2017	2	9	8	2017-02-09	47	72	27.79	27.79	0.0000014	267.8
WSC	2017	2	9	9	2017-02-09	49	75	27.79	27.79	0.0000014	272.86
WSC	2017	2	9	10	2017-02-09	50	76	27.79	27.8	0.0000014	281.75
WSC	2017	2	9	11	2017-02-09	50	76	27.79	27.8	0.0000014	295.28
WSC	2017	2	9	12	2017-02-09	53	78	27.79	27.8	0.0000014	77.95
WSC	2017	2	9	13	2017-02-09	64	89	27.79	27.8	0.0000014	88.61
WSC	2017	2	9	14	2017-02-09	83	108	27.79	27.8	0.0000014	107.85
WSC	2017	2	9	15	2017-02-09	95	120	27.79	27.8	0.0000014	119.84
WSC	2017	2	9	16	2017-02-09	109	133	27.79	27.8	0.0000015	132.8
WSC	2017	2	9	17	2017-02-09	120	143	27.79	27.8	0.0000015	142.77
WSC	2017	2	9	18	2017-02-09	133	156	27.79	27.8	0.0000015	156.33
WSC	2017	2	9	19	2017-02-09	125	150	27.79	27.8	0.0000015	150.04
WSC	2017	2	9	20	2017-02-09	111	136	27.79	27.8	0.0000015	135.72
WSC	2017	2	9	21	2017-02-09	103	128	27.8	27.8	0.0000015	127.79
WSC	2017	2	9	22	2017-02-09	102	127	27.8	27.8	0.0000015	126.83
WSC	2017	2	9	23	2017-02-09	108	133	27.8	27.8	0.0000015	132.99
WSC	2017	2	10	0	2017-02-10	113	138	27.8	27.8	0.0000015	137.78
WSC	2017	2	10	1	2017-02-10	113	137	27.8	27.8	0.0000015	137.14
WSC	2017	2	10	2	2017-02-10	119	143	27.8	27.8	0.0000015	377.92
WSC	2017	2	10	3	2017-02-10	113	138	27.8	27.8	0.0000015	373.44
WSC	2017	2	10	4	2017-02-10	110	134	27.8	27.8	0.0000015	133.53
WSC	2017	2	10	5	2017-02-10	105	130	27.8	27.8	0.0000015	349.24
WSC	2017	2	10	6	2017-02-10	84	109	27.8	27.8	0.0000015	108.63
WSC	2017	2	10	7	2017-02-10	72	97	27.8	27.81	0.0000015	97.15
WSC	2017	2	10	8	2017-02-10	63	88	27.8	27.81	0.0000015	88.14
WSC	2017	2	10	9	2017-02-10	65	91	27.8	27.81	0.0000015	90.86
WSC	2017	2	10	10	2017-02-10	72	97	27.8	27.81	0.0000015	97.47
WSC	2017	2	10	11	2017-02-10	87	112	27.8	27.81	0.0000016	366.63
WSC	2017	2	10	12	2017-02-10	110	134	27.8	27.81	0.0000016	388
WSC	2017	2	10	13	2017-02-10	115	140	27.81	27.81	0.0000016	355.62
WSC	2017	2	10	14	2017-02-10	77	103	27.81	27.81	0.0000016	327.62
WSC	2017	2	10	15	2017-02-10	47	73	27.81	27.81	0.0000016	72.81
WSC	2017	2	10	16	2017-02-10	42	68	27.81	27.81	0.0000016	67.87
WSC	2017	2	10	17	2017-02-10	44	69	27.81	27.81	0.0000016	69.22
WSC	2017	2	10	18	2017-02-10	40	66	27.81	27.81	0.0000016	65.66
WSC	2017	2	10	19	2017-02-10	45	70	27.81	27.81	0.0000016	271.97
WSC	2017	2	10	20	2017-02-10	46	71	27.81	27.82	0.0000016	265.22
WSC	2017	2	10	21	2017-02-10	42	68	27.81	27.82	0.0000016	68.29
WSC	2017	2	10	22	2017-02-10	40	66	27.81	27.82	0.0000016	66.3
WSC	2017	2	10	23	2017-02-10	40	65	27.81	27.82	0.0000016	65.24
WSC	2017	2	11	0	2017-02-11	41	67	27.81	27.82	0.0000016	66.91
WSC	2017	2	11	1	2017-02-11	40	66	27.82	27.82	0.0000016	66.06
WSC	2017	2	11	2	2017-02-11	37	63	27.82	27.82	0.0000016	62.71
WSC	2017	2	11	3	2017-02-11	39	64	27.82	27.82	0.0000016	64.16
WSC	2017	2	11	4	2017-02-11	39	65	27.82	27.82	0.0000016	65
WSC	2017	2	11	5	2017-02-11	43	67	27.82	27.82	0.0000016	67.36
WSC	2017	2	11	6	2017-02-11	48	73	27.82	27.82	0.0000016	72.6
WSC	2017	2	11	7	2017-02-11	55	81	27.82	27.83	0.0000016	80.82
WSC	2017	2	11	8	2017-02-11	62	87	27.82	27.83	0.0000016	86.79
WSC	2017	2	11	9	2017-02-11	69	94	27.82	27.83	0.0000016	93.91
WSC	2017	2	11	10	2017-02-11	72	97	27.82	27.83	0.0000016	96.93
WSC	2017	2	11	11	2017-02-11	79	104	27.82	27.83	0.0000016	103.81
WSC	2017	2	11	12	2017-02-11	87	112	27.83	27.83	0.0000017	111.55
WSC	2017	2	11	13	2017-02-11	108	132	27.83	27.83	0.0000017	131.61
WSC	2017	2	11	14	2017-02-11	134	157	27.83	27.83	0.0000017	156.54
WSC	2017	2	11	15	2017-02-11	122	146	27.83	27.83	0.0000017	145.55
WSC	2017	2	11	16	2017-02-11	124	146	27.83	27.83	0.0000017	146.42
WSC	2017	2	11	17	2017-02-11	118	141	27.83	27.83	0.0000017	141.24
WSC	2017	2	11	18	2017-02-11	88	113	27.83	27.83	0.0000017	319.33
WSC	2017	2	11	19	2017-02-11	107	130	27.83	27.83	0.0000017	292.55
WSC	2017	2	11	20	2017-02-11	87	112	27.83	27.84	0.0000017	265.47
WSC	2017	2	11	21	2017-02-11	63	88	27.83	27.84	0.0000017	256.84
WSC	2017	2	11	22	2017-02-11	54	79	27.83	27.84	0.0000017	79.28
WSC	2017	2	11	23	2017-02-11	53	78	27.83	27.84	0.0000017	77.83
WSC	2017	2	12	0	2017-02-12	46	70	27.83	27.84	0.0000017	252.93
WSC	2017	2	12	1	2017-02-12	34	60	27.83	27.84	0.0000017	254.19
WSC	2017	2	12	2	2017-02-12	32	57	27.83	27.84	0.0000017	56.99
WSC	2017	2	12	3	2017-02-12	32	57	27.84	27.84	0.0000017	266.7
WSC	2017	2	12	4	2017-02-12	33	58	27.84	27.84	0.0000017	58.13
WSC	2017	2	12	5	2017-02-12	34	60	27.84	27.84	0.0000017	274.7
WSC	2017	2	12	6	2017-02-12	35	61	27.84	27.84	0.0000017	60.95
WSC	2017	2	12	7	2017-02-12	37	62	27.84	27.84	0.0000017	62.38
WSC	2017	2	12	8	2017-02-12	39	64	27.84	27.84	0.0000017	64.25
WSC	2017	2	12	9	2017-02-12	40	66	27.84	27.84	0.0000018	65.64
WSC	2017	2	12	10	2017-02-12	42	68	27.84	27.84	0.0000018	67.75
WSC	2017	2	12	11	2017-02-12	48	74	27.84	27.84	0.0000018	73.68
WSC	2017	2	12	12	2017-02-12	51	77	27.84	27.84	0.0000018	76.84
WSC	2017	2	12	13	2017-02-12	57	82	27.84	27.84	0.0000018	82.48
WSC	2017	2	12	14	2017-02-12	61	86	27.84	27.84	0.0000018	86.09
WSC	2017	2	12	15	2017-02-12	57	83	27.84	27.84	0.0000018	83
WSC	2017	2	12	16	2017-02-12	52	77	27.84	27.84	0.0000018	77.34
WSC	2017	2	12	17	2017-02-12	45	70	27.84	27.84	0.0000018	70.13
WSC	2017	2	12	18	2017-02-12	40	66	27.84	27.84	0.0000018	281.47
WSC	2017	2	12	19	2017-02-12	37	63	27.84	27.84	0.0000018	277.16
WSC	2017	2	12	20	2017-02-12	36	61	27.84	27.84	0.0000018	275.28
WSC	2017	2	12	21	2017-02-12	37	62	27.84	27.84	0.0000018	283.8
WSC	2017	2	12	22	2017-02-12	38	64	27.84	27.84	0.0000018	290.05
WSC	2017	2	12	23	2017-02-12	41	67	27.84	27.84	0.0000018	301.58
WSC	2017	2	13	0	2017-02-13	47	73	27.84	27.84	0.0000018	319.66
WSC	2017	2	13	1	2017-02-13	56	81	27.84	27.84	0.0000018	344.73
WSC	2017	2	13	2	2017-02-13	80	103	27.84	27.84	0.0000018	102.85
